"Barry County,  Michigan","$           161,183",$           735,$           779,$           824
"Pamlico County,  North Carolina","$           161,158",$           735,$           779,$           824
"Gila County,  Arizona","$           161,057",$           734,$           778,$           823
"Baltimore city,  Maryland","$           160,905",$           734,$           777,$           822
"Ashe County,  North Carolina","$            160,837",$           733,$           777,$           822
"Accomack County,  Virginia","$           160,812",$           733,$           777,$           822
"Garfield County,  Washington","$            160,790",$           733,$           777,$           822
"Fond du Lac County,  Wisconsin","$           160,653",$           733,$           776,$           821
"Wayne County,  Ohio","$            160,575",$           732,$           776,$           821
"Onslow County,  North Carolina","$            160,548",$           732,$           776,$           820
"Sheridan County,  Montana","$            160,526",$           732,$           776,$           820
"Shelby County,  Tennessee","$            160,446",$           732,$           775,$           820
"Logan County,  Oklahoma","$            160,183",$           730,$           774,$           819
